CeA_mean	dStr_mean	M	D	prob	ranking	Length	GC	Chrom	GeneStart	GeneEnd	Biotype	mgi_symbol
ENSMUSG00000073437	2.11804717309571	6.9938852820588	-1.72335941091476	4.8758381089631	0.923212915177981	-5.17143741371829	3756	0.504526091586794	17	24623623	24633516	lncRNA	D330041H03Rik
ENSMUSG00000106115	9.63899658580065	3.2644504932786	1.56204280794749	6.37454609252205	0.923178509990737	6.56314068259615	1857	0.465805061927841	5	121540721	121542577	TEC	Gm43420
ENSMUSG00000064925	240.263310870226	94.9319730696387	1.33965038661104	145.331337800587	0.923117639274844	145.337512054069	149	0.476510067114094	9	119959481	119959629	snoRNA	Snora62
ENSMUSG00000020955	36.7333088885437	94.1924602752779	-1.35852272455811	57.4591513867341	0.923117639274844	-57.4752091085954	1137	0.487247141600704	12	51737816	51791569	protein_coding	Ap4s1
ENSMUSG00000066235	39.7358198901613	15.313567625721	1.37562968371661	24.4222522644404	0.923107053063385	24.4609640589795	2903	0.541853255253186	9	121810672	121826176	protein_coding	Pomgnt2
ENSMUSG00000061762	92.4500484539056	234.529014542928	-1.34302043461002	142.078966089023	0.92310440651052	-142.085313487403	3399	0.447190350102971	6	7554879	7565834	protein_coding	Tac1
ENSMUSG00000041205	7.57944472384477	20.0221289019915	-1.4014313160274	12.4426841781467	0.92310440651052	-12.5213577255282	3280	0.504878048780488	16	20052053	20060108	protein_coding	Map6d1
ENSMUSG00000029822	5.18100963807963	14.1119361363912	-1.44561076459595	8.93092649831161	0.922969432314411	-9.04716743522304	9021	0.46535860769316	6	50270310	50433181	protein_coding	Osbpl3
ENSMUSG00000020034	17.9331690406175	6.75915963827914	1.40771466155619	11.1740094023383	0.922969432314411	11.2623330927435	3438	0.453461314717859	10	84412490	84450223	protein_coding	Tcp11l2
ENSMUSG00000107461	6.3137977636091	16.8391237944954	-1.41523711555243	10.5253260308863	0.922884742622734	-10.6200463346301	2520	0.386904761904762	6	100233669	100236188	TEC	Gm44045
ENSMUSG00000112905	6.66758815553547	17.7423718141235	-1.41196198351957	11.0747836585881	0.92286092364695	-11.1644287685234	3132	0.343550446998723	10	108789218	108792349	TEC	Gm47477
ENSMUSG00000031400	14.2060449681205	37.0679413398308	-1.38366703655156	22.8618963717104	0.922858277094085	-22.9037298311621	3080	0.493506493506494	X	73453089	73472800	protein_coding	G6pdx
ENSMUSG00000033152	36.1514068331193	13.8837096514017	1.38065869113011	22.2676971817176	0.922781527061003	22.3104584488546	5749	0.531744651243695	6	88819540	88852026	protein_coding	Podxl2
ENSMUSG00000040260	2.2394625090496	7.239668332161	-1.69277109108134	5.0002058231114	0.92272594945084	-5.27897075577028	9769	0.491862012488484	17	49763050	49871371	protein_coding	Daam2
ENSMUSG00000003199	8.19698039375281	21.4781014992697	-1.38970202344529	13.2811211055168	0.922622733889109	-13.3536305749924	2305	0.58177874186551	17	56312711	56323790	protein_coding	Mpnd
ENSMUSG00000047842	39.4777263008781	100.485870365815	-1.34788184775066	61.0081440649367	0.922540690750298	-61.0230319446975	4786	0.480359381529461	13	52658416	52685315	protein_coding	Diras2
ENSMUSG00000112642	8.16056510478199	21.3203443119051	-1.38548977215838	13.1597792071231	0.922538044197433	-13.2325118813091	853	0.527549824150059	10	111015813	111016665	processed_pseudogene	Gm17849
ENSMUSG00000016150	73.0114025774649	28.4653019572245	1.35891739113238	44.5461006202404	0.922527457985973	44.5668232763398	17747	0.365470220318927	X	41616743	42518003	protein_coding	Tenm1
ENSMUSG00000110020	14.9947287531909	5.53994477132132	1.43651192586363	9.45478398186959	0.922524811433108	9.56328953116898	1459	0.574366004112406	7	45480319	45484673	lncRNA	Gm45441
ENSMUSG00000042834	12.7229164248776	33.0922391867259	-1.37906350299894	20.3693227618483	0.922461294164351	-20.4159527311771	3908	0.453684749232344	18	33570072	33597082	protein_coding	Nrep
ENSMUSG00000105530	2.0924211420693	6.9092669961633	-1.72335941091476	4.816845854094	0.922416302765648	-5.11585492770183	3802	0.340347185691741	5	48869432	48873233	TEC	Gm43829
ENSMUSG00000023452	9.68481674348388	3.33853932621301	1.53650771584035	6.34627741727087	0.922376604472674	6.52963192054492	5750	0.445217391304348	5	32893645	32942990	protein_coding	Pisd
ENSMUSG00000036160	11.2364197487959	3.97090612692597	1.50064226328335	7.26551362186989	0.922350138944025	7.41886887550448	4071	0.512159174649963	2	26778640	26792891	protein_coding	Surf6
ENSMUSG00000034390	88.1890274233438	34.5338150797042	1.35258944231854	53.6552123436395	0.922268095805214	53.6722582889943	6495	0.529792147806005	8	117983803	118186169	protein_coding	Cmip
ENSMUSG00000041649	4.96638529427185	13.5851555775799	-1.45176299157754	8.61877028330801	0.9222389837237	-8.74018403582828	5206	0.441221667306954	X	152020462	152179128	protein_coding	Klf8
ENSMUSG00000067215	12.6333249262777	4.58415348307498	1.46250713439657	8.04917144320276	0.922223104406511	8.18095887046449	2204	0.480943738656987	X	151789465	151792412	protein_coding	Usp51
ENSMUSG00000025241	7.85484318932412	20.5216132905158	-1.38548977215838	12.6667701011916	0.922164880243483	-12.7423171638913	8862	0.437711577522004	9	123618565	123680964	protein_coding	Fyco1
ENSMUSG00000115161	2.02766153055026	6.76900403041179	-1.73912672677308	4.74134249986154	0.922072250893212	-5.0502366749262	3433	0.478590154383921	15	27863885	27867317	TEC	Gm20555
ENSMUSG00000042419	3.41726167618018	9.83728881465369	-1.52542003330285	6.4200271384735	0.922072250893212	-6.59876160629689	1746	0.540091638029782	17	35439151	35454768	protein_coding	Nfkbil1
ENSMUSG00000031539	48.3476447533824	18.7556207567419	1.36612259797223	29.5920239966405	0.921998147412995	29.6235408952144	4525	0.459005524861878	8	23277370	23295638	protein_coding	Ap3m2
ENSMUSG00000121513	47.4224362423243	18.2980649896501	1.37387868822013	29.1243712526742	0.921945216355697	29.1567581104885	10988	0.491991263196214	14	10227722	10916220	protein_coding	
ENSMUSG00000053253	17.9896509896652	46.5251304007872	-1.37084299619397	28.5354794111219	0.921868466322615	-28.5683880494293	11553	0.405695490348827	14	105496008	105546732	protein_coding	Ndfip2
ENSMUSG00000086859	5.28012290850496	14.305804285589	-1.43795719205251	9.02568137708408	0.921749371443695	-9.13951011853578	2825	0.532743362831858	11	116966834	116969790	lncRNA	Snhg20
ENSMUSG00000027430	68.041702843484	26.621989169368	1.35380087495407	41.4197136741159	0.921677914516343	41.4418322188435	2353	0.516362090947726	2	144441817	144610678	protein_coding	Dtd1
ENSMUSG00000121096	5.78994554741446	15.4419912525941	-1.41523711555243	9.6520457051796	0.921574698954612	-9.75524896597279	1374	0.562590975254731	11	98657199	98658572	lncRNA	
ENSMUSG00000031819	6.63475332903482	17.4944987475775	-1.39878659477183	10.8597454185426	0.921572052401747	-10.9494600092092	6295	0.522160444797458	8	121380653	121395312	protein_coding	Emc8
ENSMUSG00000074733	20.3287633599388	52.3496076512811	-1.36465626874121	32.0208442913424	0.921545586873098	-32.0499103877407	10615	0.439378238341969	19	61042278	61129278	protein_coding	Zfp950
ENSMUSG00000029245	50.0211655667018	19.4959208517427	1.3593663755988	30.5252447149591	0.921402673018394	30.5554977352889	16739	0.37690423561742	5	84202620	84565241	protein_coding	Epha5
ENSMUSG00000079083	40.4186882896881	15.6740215276098	1.36664711898906	24.7446667620783	0.921349741961096	24.7823779632655	3223	0.348743406763885	9	13242612	13245834	protein_coding	Jrkl
ENSMUSG00000043843	6.92254192668593	2.11001899269696	1.71404590139254	4.81252293398897	0.921320629879582	5.10865249769941	2873	0.619561434041072	7	25005531	25015620	protein_coding	Tmem145
ENSMUSG00000065036	170.684570139358	67.8591555897577	1.33071726184103	102.8254145496	0.92123329363504	102.834024941787	134	0.5	6	131357236	131357369	snoRNA	Gm22362
ENSMUSG00000041390	0.937250846153095	4.62526087798178	-2.3030276119664	3.68801003182868	0.921209474659256	-4.34802876903416	7427	0.422647098424667	6	15720660	15802168	protein_coding	Mdfic
ENSMUSG00000035274	70.1395637140745	27.7132915113169	1.33965038661104	42.4262722027576	0.921098319438931	42.4474173087224	3828	0.497387669801463	9	85724433	85729093	protein_coding	Tpbg
ENSMUSG00000115222	4.70261946925778	12.8636449503239	-1.45176299157754	8.16102548106612	0.921053328040228	-8.28914668022739	2749	0.49508912331757	14	55881061	55883809	lncRNA	Gm49747
ENSMUSG00000027765	53.3016369113819	20.9557028810547	1.34683692720431	32.3459340303272	0.92088130210401	32.3739620374579	4291	0.437427173153111	3	60910216	60916403	protein_coding	P2ry1
ENSMUSG00000031357	64.2927768867724	25.3553799372666	1.34236477130808	38.9373969495058	0.920846896916766	38.9605290567599	2351	0.468311356869417	X	161640053	161671443	protein_coding	Syap1
ENSMUSG00000024457	9.12181978879023	3.08929760935705	1.56204280794749	6.03252217943318	0.920841603811036	6.23147667725827	6868	0.505241700640652	17	37148026	37170290	protein_coding	Trim26
ENSMUSG00000034101	1.35868718099253	5.38373407284046	-1.98639381674855	4.02504689184793	0.920815138282387	-4.48851455125095	7319	0.418226533679464	2	84430415	84481109	protein_coding	Ctnnd1
ENSMUSG00000058486	2.137624995203	6.94993931329132	-1.7009915978863	4.81231431808832	0.920600767500331	-5.10409066457069	4652	0.51676698194325	6	34857361	34887811	protein_coding	Wdr91
ENSMUSG00000024799	5.4204305124784	1.37680775971346	1.97708030722633	4.04362275276494	0.920595474394601	4.50108114877976	4403	0.504655916420622	19	6112851	6118403	protein_coding	Tm7sf2
ENSMUSG00000044857	4.28454782583855	11.8157167372126	-1.46349228415965	7.53116891137408	0.92050284504433	-7.67204763002956	4874	0.578580221583915	17	27408574	27423443	protein_coding	Lemd2
ENSMUSG00000021820	44.742050704157	17.5204756243305	1.35258944231854	27.2215750798265	0.920317586343787	27.2551581911773	6401	0.5219496953601	14	20784943	20844156	protein_coding	Camk2g
ENSMUSG00000032044	14.2758139838309	5.34373403376508	1.41765289861231	8.93207995006586	0.920307000132328	9.04388146623519	2647	0.496033245183226	9	35179161	35189027	protein_coding	Rpusd4
ENSMUSG00000001467	53.8317400490726	21.2825165964404	1.33878830409905	32.5492234526322	0.920272594945084	32.576744795829	4415	0.450056625141563	5	4131145	4154746	protein_coding	Cyp51
ENSMUSG00000020111	11.4152971262133	29.4329064374222	-1.36646160076709	18.0176093112088	0.920145560407569	-18.0693514714206	9234	0.470002165908599	10	59538299	59699954	protein_coding	Micu1
ENSMUSG00000020738	51.5541954488243	20.3699078159219	1.33965038661104	31.1842876329024	0.920145560407569	31.2130494878334	1736	0.535714285714286	11	115413928	115427102	protein_coding	Sumo2
ENSMUSG00000036120	7.77088923136411	2.54688033191259	1.60934852272585	5.22400889945152	0.92012968109038	5.46628499523658	3967	0.498109402571213	8	70583444	70591804	protein_coding	Rfxank
ENSMUSG00000000078	29.2144354502683	11.274658154365	1.37359771853438	17.9397772959033	0.920121741431785	17.9922866839924	4391	0.424504668640401	13	5911481	5920393	protein_coding	Klf6
ENSMUSG00000095349	459.787046817663	184.687164197692	1.31588222067809	275.099882619971	0.920111155220325	275.103029724393	93	0.440860215053763	7	59446653	59446745	snoRNA	Gm26097
ENSMUSG00000071281	29.1571030215774	11.3197447200184	1.36500596088794	17.837358301559	0.920089982797406	17.8895106822813	4195	0.4119189511323	13	67853428	67877292	protein_coding	Zfp65
ENSMUSG00000047777	6.5157210930225	17.0230143819548	-1.38548977215838	10.5072932889323	0.920018525870054	-10.5982448626363	3205	0.612792511700468	4	152074090	152080715	protein_coding	Phf13
ENSMUSG00000070871	10.9340508145835	28.357552223369	-1.37490502151721	17.4235014087856	0.919981474129946	-17.4776647513375	3456	0.471064814814815	1	64729614	64764803	protein_coding	Ccnyl1
ENSMUSG00000077323	319.10593547793	128.178405002876	1.31588222067809	190.927530475055	0.919973534471351	190.9320649847	134	0.522388059701492	4	131997391	131997524	snRNA	Rnu11
ENSMUSG00000025579	281.715108765676	113.011890822351	1.31776236217906	168.703217943325	0.919878258568215	168.708364469804	4783	0.588751829395777	11	119158713	119176280	protein_coding	Gaa
ENSMUSG00000029516	15.6277743877844	39.7566204711362	-1.34708279204434	24.1288460833518	0.919862379251026	-24.1664197878524	16417	0.52993847840653	5	115983337	116147006	protein_coding	Cit
ENSMUSG00000106062	5.64675427603115	1.50978396244729	1.90307972578256	4.13697031358386	0.919777689559349	4.55370572371105	3346	0.427375971309026	3	37698756	37702101	TEC	Gm43820
ENSMUSG00000108752	6.39911935500923	16.7183799393777	-1.38548977215838	10.3192605843685	0.919719465396321	-10.4118548259595	5439	0.452840595697739	7	121912287	121917725	TEC	Gm45191
ENSMUSG00000083626	16.9986862866399	43.1772404987062	-1.34484778766103	26.1785542120663	0.919544792907238	-26.2130752908939	468	0.527777777777778	7	139239604	139240071	processed_pseudogene	Gm4459
ENSMUSG00000024901	13.2730208282651	4.92330314330587	1.43079827466924	8.34971768495924	0.919536853248644	8.4714207262606	4720	0.522457627118644	19	4979745	4993155	protein_coding	Peli3
ENSMUSG00000021635	20.2038399695271	7.7603494196634	1.38043600145754	12.4434905498637	0.919436284239778	12.5198267008241	8072	0.405227948463826	13	100753672	100787559	protein_coding	Rad17
ENSMUSG00000039763	25.662532845637	9.91925945818805	1.37135924633838	15.7432733874489	0.919428344581183	15.802888442765	3565	0.466479663394109	16	91411142	91415914	protein_coding	Dnajc28
ENSMUSG00000037536	25.5874961998895	9.92622034201836	1.36612259797223	15.6612758578712	0.919396585946804	15.7207459253379	4275	0.509239766081871	14	47687878	47769419	protein_coding	Fbxo34
ENSMUSG00000034317	6.22997795439651	16.2764800400254	-1.38548977215838	10.0465020856289	0.919364827312426	-10.1415869599043	3352	0.417959427207637	3	68942621	68952088	protein_coding	Trim59
ENSMUSG00000079469	3.62162925198394	10.2642157689276	-1.50291263389328	6.64258651694369	0.919325129019452	-6.81048471257356	10434	0.45121717462143	9	72914701	72947660	protein_coding	Pigb
ENSMUSG00000074637	64.2966838372395	25.5411114432794	1.33192302458643	38.7555723939601	0.919319835913722	38.7784529155935	2057	0.50461837627613	3	34704554	34706610	protein_coding	Sox2
ENSMUSG00000026207	9.67808416319643	24.9791570297436	-1.36793140077407	15.3010728665472	0.91925896519783	-15.36209839783	12741	0.616749077780394	1	75351941	75408964	protein_coding	Speg
ENSMUSG00000046844	146.377922154123	58.4529086678201	1.32435125022816	87.9250134863031	0.919216620351991	87.934986795931	5462	0.47034053460271	8	114932352	115100811	protein_coding	Vat1l
ENSMUSG00000049420	4.0211809180392	0.605270287655969	2.7319678093898	3.41591063038323	0.919147809977504	4.37402486804856	6677	0.453796615246368	10	25788229	25954950	protein_coding	Tmem200a
ENSMUSG00000028546	38.3961415882373	15.1917842289303	1.3376700224828	23.2043573593069	0.919094878920206	23.2428819544279	5387	0.419342862446631	4	110060919	110209106	protein_coding	Elavl4
ENSMUSG00000060860	7.35033643555738	2.35832895001687	1.64004531994876	4.99200748554051	0.919068413391558	5.25451114635589	5141	0.449523439019646	7	4797545	4815589	protein_coding	Ube2s
ENSMUSG00000070462	9.19723642195032	23.7031654585273	-1.36580740629668	14.505929036577	0.918954611618367	-14.5700860356177	4433	0.547710354161967	7	83529081	83533513	protein_coding	Tlnrd1
ENSMUSG00000110142	10.6724706515552	3.82707358965805	1.47958064775552	6.84539706189711	0.918938732301178	7.00347198382646	1584	0.345328282828283	8	81454183	81455766	TEC	Gm45872
ENSMUSG00000027865	12.0309851002439	30.7698632540217	-1.35476325652611	18.7388781537778	0.918920206431123	-18.787786935756	4794	0.450980392156863	3	100069697	100114297	protein_coding	Gdap2
ENSMUSG00000019256	2.74301371281249	8.19687999083016	-1.57931304129805	5.45386627801767	0.918901680561069	-5.67792982176712	6163	0.460003245172805	12	35547973	35585037	protein_coding	Ahr
ENSMUSG00000038375	11.9171881889692	30.3661581837201	-1.34942051745085	18.4489699947509	0.918861982268096	-18.4982547717382	5257	0.522160928286095	2	155222979	155231770	protein_coding	Trp53inp2
ENSMUSG00000045103	11.9075079666402	30.2666995474356	-1.34585985016545	18.3591915807954	0.918851396056636	-18.4084560524949	23801	0.394017058106802	X	81992476	84249747	protein_coding	Dmd
ENSMUSG00000036777	2.63336153000578	7.91511280641626	-1.58770431155719	5.28175127641047	0.91875082704777	-5.51522452188494	9063	0.448416639081982	9	22243308	22300484	protein_coding	Anln
ENSMUSG00000024165	6.36923916959121	1.87874521674123	1.7613516161709	4.49049395284998	0.918703189096202	4.82357703953923	4840	0.458057851239669	17	25156393	25179663	protein_coding	Jpt2
ENSMUSG00000105293	12.9253008697778	32.6909980744906	-1.33869556067943	19.7656972047128	0.918515283842795	-19.8109790720341	3616	0.339878318584071	3	56071375	56074990	TEC	Gm42843
ENSMUSG00000003198	24.3731163668734	9.49264331552438	1.36040894677784	14.880473051349	0.918422654492523	14.9425295962363	2448	0.399918300653595	17	56199093	56205928	protein_coding	Zfp959
ENSMUSG00000041629	9.49239354494495	24.3038900126738	-1.35634342649886	14.8114964677289	0.918406775175334	-14.8734695045961	2619	0.520809469263077	11	113552145	113574981	protein_coding	Fam104a
ENSMUSG00000030498	21.9079804234984	8.49881673585589	1.36612259797223	13.4091636876425	0.918369723435226	13.4785741736536	4993	0.454235930302423	7	51511763	51644723	protein_coding	Gas2
ENSMUSG00000022816	18.212878164257	6.99060084264767	1.38147056230567	11.2222773216094	0.918292973402144	11.3069876270218	4914	0.487586487586488	16	37597235	37656876	protein_coding	Fstl1
ENSMUSG00000034035	15.1013386145548	5.75368694572737	1.39211780650518	9.34765166882743	0.918271800979225	9.45074514040671	2634	0.5167046317388	4	116453851	116457463	protein_coding	Ccdc17
ENSMUSG00000020303	4.61181749689708	0.976181089535967	2.24011471306013	3.63563640736112	0.918255921662035	4.27035900296428	5175	0.51207729468599	11	31307307	31320074	protein_coding	Stc2
ENSMUSG00000003868	10.6227145350866	3.82971113175981	1.47184499897591	6.79300340332683	0.918210930263332	6.95062752121132	2902	0.56237077877326	7	45071184	45087520	protein_coding	Ruvbl2
ENSMUSG00000057719	12.002267314209	30.3068362222548	-1.33633628780551	18.3045689080458	0.918200344051872	-18.3532841089409	5634	0.489705360312389	18	42186732	42292025	protein_coding	Sh3rf2
ENSMUSG00000022623	18.1959194427095	45.6165956407834	-1.32594382993615	27.4206761980739	0.918195050946143	-27.4527158984273	9236	0.623321784322217	15	89383826	89444464	protein_coding	Shank3
ENSMUSG00000007617	65.597385332086	163.16064838955	-1.31458292918604	97.5632630574639	0.918173878523224	-97.5721191052936	11976	0.394205076820307	13	93436143	93541637	protein_coding	Homer1
ENSMUSG00000030592	5.32775475267455	14.0647320272734	-1.40048248663385	8.73697727459886	0.918168585417494	-8.84850965373407	21838	0.515614983057056	7	28702769	28824604	protein_coding	Ryr1
ENSMUSG00000044950	17.8736186690405	44.9410166628691	-1.33020101169663	27.0673979938286	0.918165938864629	-27.100064001545	5508	0.467138707334786	11	43572825	43612318	protein_coding	Pwwp2a
ENSMUSG00000028104	14.9443679063509	5.69388030621636	1.39211780650518	9.25048760013455	0.918102421595871	9.35465193513002	1597	0.471509079524108	3	96485188	96501497	protein_coding	Polr3gl
ENSMUSG00000121275	14.9116873142408	5.68142883413154	1.39211780650518	9.23025848010926	0.918052137091438	9.3346485523997	1067	0.517338331771321	1	167135096	167136162	lncRNA	
ENSMUSG00000026342	17.8296437184462	6.83590952415241	1.38307266690217	10.9937341942938	0.918033611221384	11.0803917591715	2956	0.463464140730717	1	125488332	125523557	protein_coding	Slc35f5
ENSMUSG00000031487	14.8606198919318	5.66197188606945	1.39211780650518	9.19864800586231	0.918001852587005	9.30339277483991	3212	0.491282689912827	8	27613392	27618708	protein_coding	Brf2
ENSMUSG00000044991	5.63678685556032	14.7948843919516	-1.39215350243939	9.15809753639126	0.917914516342464	-9.26330620569189	2117	0.490788852149268	2	132528851	132592975	protein_coding	Shld1
ENSMUSG00000035067	16.7152967797946	42.0398075442625	-1.33058709453586	25.3245107644679	0.917898637025275	-25.3594421759588	7258	0.489253237806558	14	63843952	64058258	protein_coding	Xkr6
ENSMUSG00000004085	8.01402438496428	2.68102020118748	1.57974480968095	5.3330041837768	0.917774249040625	5.56206142431875	10175	0.462702702702703	2	72115981	72272954	protein_coding	Map3k20
ENSMUSG00000032017	12.6763098340156	4.74500636946533	1.41765289861231	7.93130346455026	0.917768955934895	8.05700405782018	5962	0.533713518953371	9	42429431	42855789	protein_coding	Grik4
ENSMUSG00000050945	1.9691547480563	6.50223592064675	-1.72335941091476	4.53308117259045	0.917753076617705	-4.84961777632861	4040	0.439851485148515	18	5210029	5334807	protein_coding	Zfp438
ENSMUSG00000105434	8.58819991254556	22.0439438764304	-1.35995468005124	13.4557439638848	0.917713378324732	-13.5242937839066	2200	0.417272727272727	5	122620863	122623062	TEC	Gm43359
ENSMUSG00000112955	4.88937251172074	12.9923648036198	-1.40994281588291	8.10299229189903	0.91764721450311	-8.22474454476459	2644	0.389183055975794	13	9462553	9465196	TEC	Gm48889
ENSMUSG00000029602	21.9172098123588	8.56468573893523	1.35559193048006	13.3525240734236	0.917639274844515	13.4211597342904	3539	0.60751624752755	5	120786877	120817662	protein_coding	Rasal1
ENSMUSG00000028532	14.536418106914	5.53844935433571	1.39211780650518	8.99796875257827	0.917618102421596	9.10502244146404	6020	0.516445182724252	4	100633872	100886417	protein_coding	Cachd1
ENSMUSG00000049076	45.270272771861	112.104538473169	-1.30820878126606	66.8342657013078	0.917549292047109	-66.8470678642555	7183	0.45830432966727	16	30911230	31020063	protein_coding	Acap2
ENSMUSG00000105289	1.73850200658817	6.00556163300187	-1.78845443913664	4.2670596264137	0.917456662696837	-4.62670153956762	2860	0.448251748251748	5	131668787	131671646	TEC	Gm43483
ENSMUSG00000025151	455.729661376754	184.607263846801	1.30371895145281	271.122397529953	0.917430197168188	271.125532042805	4351	0.490921627212135	X	93579080	93585749	protein_coding	Maged1
ENSMUSG00000035545	14.3060093189517	36.0217691178573	-1.3322477508814	21.7157597989056	0.917345507476512	-21.7565876854229	6395	0.560906958561376	7	4140038	4151176	protein_coding	Leng8
ENSMUSG00000042354	21.1891508293552	8.28017888600005	1.35559193048006	12.9089719433552	0.917308455736403	12.9799532401436	6101	0.430585149975414	14	30734390	30741109	protein_coding	Gnl3
ENSMUSG00000106537	3.44753787747146	9.72984810930013	-1.49685088110608	6.28231023182868	0.917295222972079	-6.45817190923308	2596	0.436825885978428	5	27423183	27425778	TEC	Gm43502
ENSMUSG00000085665	5.76477187112135	1.62696848255994	1.82507721378128	4.13780338856141	0.917229059150456	4.52242453985182	3105	0.441545893719807	11	23017998	23025574	lncRNA	Gm12059
ENSMUSG00000021719	108.055871221411	265.542774546515	-1.29716681080723	157.486903325104	0.917170834987429	-157.492245398514	7077	0.429277942631058	13	105082412	105191438	protein_coding	Rgs7bp
ENSMUSG00000064451	967.400779622552	395.353341262067	1.29097108304828	572.047438360486	0.917062326319968	572.048895061542	184	0.434782608695652	7	109645571	109645754	snoRNA	Snora23
ENSMUSG00000005225	3.54897625898799	9.95203033678959	-1.48758795977711	6.4030540778016	0.917057033214238	-6.57358497787361	7005	0.461527480371163	6	54572096	54622824	protein_coding	Plekha8
ENSMUSG00000104239	6.37450735748996	16.5962518166902	-1.38047169739175	10.2217444592002	0.917038507344184	-10.3145412838619	2496	0.340945512820513	1	128059894	128062389	TEC	Gm37588
ENSMUSG00000019772	7.3076363004735	2.37589048246849	1.62093649700106	4.93174581800501	0.917012041815535	5.19129578628688	3402	0.387419165196943	10	5589218	5597617	protein_coding	Vip
ENSMUSG00000032060	7.3959801389133	19.1276051215364	-1.37084299619397	11.7316249826231	0.917006748709805	-11.8114450958856	1479	0.540229885057471	9	50662625	50667936	protein_coding	Cryab
ENSMUSG00000033543	9.58302514528513	24.2163826251454	-1.33743031609855	14.6333574798603	0.917004102156941	-14.6943482667249	4047	0.411168766987892	9	69919832	69930148	protein_coding	Gtf2a2
ENSMUSG00000047261	588.949231311311	240.811632464944	1.29023819248596	348.137598846367	0.917004102156941	348.139989724115	1523	0.405778069599475	16	42068805	42161014	protein_coding	Gap43
ENSMUSG00000052395	10.2753252926704	3.71195381003803	1.46893340355601	6.56337148263235	0.916998809051211	6.72574238007331	4355	0.475086107921929	14	30376317	30413274	protein_coding	Rft1
ENSMUSG00000048004	20.4079377340537	7.95878985311973	1.35850941386236	12.4491478809339	0.916974990075427	12.523051975813	4824	0.377072968490879	12	119909557	119984981	protein_coding	Tmem196
ENSMUSG00000006763	7.87661899222522	2.6259029679535	1.58476288444757	5.25071602427172	0.91688500727802	5.48465971300558	8080	0.445668316831683	7	46335532	46360104	protein_coding	Saal1
ENSMUSG00000004394	52.0496964396701	20.8749468526803	1.3181172250614	31.1747495869898	0.916824136562128	31.2026031739425	2178	0.487603305785124	11	6220369	6224870	protein_coding	Tmed4
ENSMUSG00000097141	11.5569515324382	4.26982536785938	1.43651192586363	7.28712616457883	0.916813550350668	7.427366575822	1893	0.62810353935552	18	82710409	82712301	TEC	Gm10524
ENSMUSG00000103697	20.8412036957456	51.857010829926	-1.31510044426698	31.0158071341804	0.916805610692074	-31.043675384258	4676	0.394781864841745	X	102620032	102624707	TEC	Gm38020
ENSMUSG00000035382	4.58788072788205	12.2360415115711	-1.41523711555243	7.64816078368902	0.916802964139209	-7.77799842288464	5202	0.541714725105729	9	45817795	45841024	protein_coding	Pcsk7
ENSMUSG00000028383	30.953421773114	12.2904517140503	1.33256096182472	18.6629700590637	0.91677120550483	18.7104828944228	2795	0.438640429338104	4	59581563	59618689	protein_coding	Hsdl2
ENSMUSG00000103472	9.14937916290681	23.2397338164399	-1.34484778766103	14.0903546535331	0.916694455471748	-14.1543883595979	5217	0.512938470385279	18	37847817	37974926	protein_coding	Pcdhga7
ENSMUSG00000074922	50.0119243906932	20.0887792636086	1.31588222067809	29.9231451270846	0.916689162366018	29.9520643748517	855	0.594152046783626	19	24453866	24454720	protein_coding	Fam122a
ENSMUSG00000097452	3.82537318602999	0.505173713834863	2.92074902032243	3.32019947219513	0.916591239910017	4.42204696660712	5719	0.397621961881448	15	24981706	25027444	lncRNA	Gm2824
ENSMUSG00000107586	5.28680660838914	13.8123445808013	-1.38548977215838	8.52553797241217	0.916559481275638	-8.63738268388042	3950	0.386582278481013	2	37905230	37909179	TEC	Gm44283
ENSMUSG00000022802	19.5494029971371	7.60359759726871	1.36237046311112	11.9458053998684	0.91652242953553	12.0232408247644	6511	0.488711411457533	16	32882891	32948065	protein_coding	Lmln
ENSMUSG00000034006	5.21237358371661	1.323960593179	1.97708030722633	3.8884129905376	0.916506550218341	4.36217859861374	6105	0.521048321048321	18	80296507	80335940	protein_coding	Slc66a2
ENSMUSG00000059142	11.6323950245202	29.1990704546249	-1.32777427430209	17.5666754301048	0.916493317454016	-17.6167837640741	10173	0.370687112946034	17	23065671	23086108	protein_coding	Zfp945
ENSMUSG00000035585	28.9599814777112	11.5309230233853	1.32855267772771	17.4290584543259	0.916464205372502	17.4796204427272	2541	0.567099567099567	7	3695862	3704023	protein_coding	Tsen34
ENSMUSG00000005370	22.4237157112992	8.8341468595144	1.34386263789796	13.5895688517848	0.916458912266773	13.6558539962515	4346	0.489875747814082	17	88282490	88298320	protein_coding	Msh6
ENSMUSG00000028273	6.38527874538704	1.93487735387916	1.72250748014073	4.45040139150787	0.916443032949583	4.77211740893662	8877	0.413427959896361	3	141945351	142101457	protein_coding	Pdlim5
ENSMUSG00000031642	20.7562062892684	8.16332422033175	1.34631411689205	12.5928820689367	0.916400688103745	12.6646452971842	7426	0.50363587395637	8	61676906	61849105	protein_coding	Sh3rf1
ENSMUSG00000048232	45.5768443338762	18.3072972398053	1.31588222067809	27.2695470940709	0.916376869127961	27.3012773462057	4691	0.4962694521424	4	45034247	45084604	protein_coding	Fbxo10
